name,recclass,mass (g),fall,year,reclat,reclong
Dhofar 1506,L~6,362.2,Found,2009,18.1603,54.17717
Dhofar 1624,H-melt rock,621,Found,2009,18.16358,54.27542
Dhofar 1504,L~5,208.2,Found,2009,18.2238,54.2463
Shişr 167,L6,17.65,Found,2009,18.32333,53.38767
Shişr 170,LL5,173.2,Found,2009,18.36442,53.59686
Dhofar 1558,L4,11400,Found,2009,18.39317,54.66433
Dhofar 1623,Ureilite,890,Found,2009,18.4517,54.20653
Dhofar 1557,L6,432,Found,2009,18.4605,54.658
Dhofar 1528,Lunar (feldsp. breccia),213.2,Found,2009,18.46883,54.17483
Dhofar 1641,CO3,390,Found,2009,18.47203,54.1284
Dhofar 1575,Ureilite,2800,Found,2009,18.53333,54.13333
Dhofar 1508,L~5,1645,Found,2009,18.6213,54.43642
Dhofar 1509,H~4,48.7,Found,2009,18.62372,54.28792
Dhofar 1510,L~6,118.7,Found,2009,18.6345,54.27192
Shişr 171,LL4,74.6,Found,2009,18.63578,53.90467
Dhofar 1511,L~5,17973,Found,2009,18.63988,54.248
Dhofar 1555,H4,605,Found,2009,18.64717,54.52833
Dhofar 1554,L5,3954,Found,2009,18.66667,54.15083
Dhofar 1625,H~4,308.6,Found,2009,18.66975,54.21358
Dhofar 1507,L~6,2400,Found,2009,18.68038,54.14722
Dhofar 1613,L5,8.6,Found,2009,18.69542,54.47425
Dhofar 1503,H~5,16.9,Found,2009,18.72345,54.3155
Dhofar 1614,L5,12.5,Found,2009,18.72858,54.53281
Dhofar 1556,H4,1722,Found,2009,18.72883,54.57717
Dhofar 1502,H~5,17,Found,2009,18.8005,54.35133
Dhofar 1501,H~5,10.6,Found,2009,18.80522,54.35308
Dhofar 1553,H4,1006,Found,2009,18.85033,54.3845
Shalim 008,H5,323.5,Found,2009,18.86795,55.45073
Shalim 009,L6,9472.2,Found,2009,18.87253,55.47592
Dhofar 1568,H4,1460,Found,2009,18.88333,54.68383
Shalim 010,L6,291.6,Found,2009,18.88868,55.43785
Shalim 011,H4,201.2,Found,2009,18.90015,55.59347
Dhofar 1642,H6,1540,Found,2009,18.92618,54.7253
Shalim 012,H4,101.9,Found,2009,18.94255,55.63143
Dhofar 1567,L4,341,Found,2009,18.96217,54.18967
Shalim 013,H4,405.8,Found,2009,18.98645,55.58648
Shalim 014,L6,34.1,Found,2009,18.99932,55.49522
Jiddat al Harasis 613,H4/5,241,Found,2009,19.0092,55.33403
Jiddat al Harasis 612,H6,179.7,Found,2009,19.0097,55.34313
Jiddat al Harasis 614,H4/5,3532.9,Found,2009,19.01055,55.31255
Al Huqf 068,L3,165.4,Found,2009,19.14025,57.58427
Jiddat al Harasis 615,H5,111.3,Found,2009,19.15512,55.43118
Jiddat al Harasis 616,H4,360.5,Found,2009,19.17135,55.4217
Dhofar 1500,L~6,2448,Found,2009,19.18258,54.5945
Al Huqf 070,L4,2632.8,Found,2009,19.18798,57.10978
Jiddat al Harasis 617,H5,128.4,Found,2009,19.19395,55.41717
Al Huqf 067,H4,61.6,Found,2009,19.22597,57.54063
Jiddat al Harasis 618,H4,42.9,Found,2009,19.23997,55.37023
Dhofar 1498,H~6,54.8,Found,2009,19.25712,54.8987
Dhofar 1499,H~5,68.3,Found,2009,19.25742,54.85812
Al Huqf 069,H4/5,250.5,Found,2009,19.26795,57.13412
Dhofar 1579,L6,314.3,Found,2009,19.29528,54.89278
Jiddat al Harasis 619,CO3,14.5,Found,2009,19.32625,55.3659
Jiddat al Harasis 589,H5,666.6,Found,2009,19.33575,56.93793
Dhofar 1513,L5,3782,Found,2009,19.33766,54.53293
Jiddat al Harasis 579,L4-6,475.1,Found,2009,19.35422,56.75287
Dhofar 1615,L5,129.8,Found,2009,19.35514,54.86961
Jiddat al Harasis 620,L6,244.6,Found,2009,19.37127,55.36915
Jiddat al Harasis 621,L6,43.4,Found,2009,19.38518,55.3774
Dhofar 1527,Lunar (feldsp. breccia),42.6,Found,2009,19.3895,54.467
Jiddat al Harasis 594,H5,201.3,Found,2009,19.41842,56.69635
Jiddat al Harasis 593,H5,1725.1,Found,2009,19.42,56.70333
Jiddat al Harasis 580,H5,1929,Found,2009,19.42017,56.70155
Jiddat al Harasis 592,H5,423.2,Found,2009,19.42045,56.69963
Jiddat al Harasis 583,H5,1272.5,Found,2009,19.42067,56.69928
Jiddat al Harasis 622,H5,76.5,Found,2009,19.42165,55.36857
Jiddat al Harasis 581,H5,375.1,Found,2009,19.42197,56.69908
Jiddat al Harasis 582,L6,1647.5,Found,2009,19.42208,56.69943
Jiddat al Harasis 591,H5,103.3,Found,2009,19.4221,56.7003
Jiddat al Harasis 590,H5,1044,Found,2009,19.4225,56.70018
Jiddat al Harasis 623,H4,22.1,Found,2009,19.43098,55.36403
Jiddat al Harasis 624,L6,34.2,Found,2009,19.43198,55.36335
Jiddat al Harasis 585,H5,408.7,Found,2009,19.43873,56.67748
Jiddat al Harasis 595,L5,929.1,Found,2009,19.50875,56.64635
Dhofar 1578,H5,231.1,Found,2009,19.55387,54.03053
Jiddat al Harasis 588,L6,165.3,Found,2009,19.62363,56.87883
Jiddat al Harasis 601,L6,59.8,Found,2009,19.64415,55.73958
Jiddat al Harasis 597,H4,51.3,Found,2009,19.6561,56.37182
Jiddat al Harasis 596,L3,336.4,Found,2009,19.66148,56.43927
Jiddat al Harasis 602,H6,40,Found,2009,19.67827,55.86458
Jiddat al Harasis 568,H4-6,3249,Found,2009,19.70128,56.36713
Jiddat al Harasis 603,H5,29.4,Found,2009,19.70455,55.8819
Jiddat al Harasis 584,H6,715.2,Found,2009,19.7067,56.75127
Jiddat al Harasis 577,H4/5,81.6,Found,2009,19.73748,56.30732
Jiddat al Harasis 569,H4-6,159.3,Found,2009,19.74035,56.33962
Jiddat al Harasis 586,H5,3568.5,Found,2009,19.74288,56.65062
Jiddat al Harasis 576,H5/6,284.6,Found,2009,19.74868,56.32008
Jiddat al Harasis 571,H4-6,802.6,Found,2009,19.75073,56.33088
Jiddat al Harasis 572,H5-6,417.6,Found,2009,19.75092,56.33105
Jiddat al Harasis 573,H4-6,28.9,Found,2009,19.75168,56.33057
Jiddat al Harasis 570,H4-6,4747.9,Found,2009,19.7524,56.3304
Jiddat al Harasis 574,H4-6,13000,Found,2009,19.75377,56.29692
Jiddat al Harasis 575,H6,190.4,Found,2009,19.75988,56.28608
Jiddat al Harasis 578,H6,1064.3,Found,2009,19.7642,56.29888
Jiddat al Harasis 604,H4-6,754,Found,2009,19.78957,55.97618
Jiddat al Harasis 600,L6,5750.8,Found,2009,19.79552,55.6831
Jiddat al Harasis 599,L6,169.7,Found,2009,19.7965,55.68265
Jiddat al Harasis 587,H5,1721.5,Found,2009,19.80485,56.67047
Jiddat al Harasis 598,L6,39.2,Found,2009,19.82772,55.67342
Jiddat al Harasis 628,H5,16000,Found,2009,19.83956,55.76756
Jiddat al Harasis 608,H5,120.6,Found,2009,19.85902,55.94038
Jiddat al Harasis 609,L6,442.9,Found,2009,19.8598,55.94635
Jiddat al Harasis 605,L6,58.5,Found,2009,19.8629,56.00598
Jiddat al Harasis 610,H3-5,457.5,Found,2009,19.87235,55.98085
Jiddat al Harasis 607,L6,1317.6,Found,2009,19.90803,55.9086
Jiddat al Harasis 606,H5,114.7,Found,2009,19.92943,55.92347
Jiddat al Harasis 611,H4,109.5,Found,2009,19.9576,56.06062
Jiddat al Harasis 625,L4,62.8,Found,2009,19.98133,56.46136
Ramlat as Sahmah 329,H3,80.45,Found,2009,20.00125,56.36586
Ramlat as Sahmah 301,L4,86.8,Found,2009,20.03728,56.27422
Ramlat as Sahmah 324,L6,63.2,Found,2009,20.11858,56.2943
Sayh al Uhaymir 513,H5,154.2,Found,2009,20.12538,56.55335
Sayh al Uhaymir 500,H6,1269,Found,2009,20.12617,56.56283
Ramlat as Sahmah 302,H4,161.7,Found,2009,20.14475,56.24085
Sayh al Uhaymir 497,L6,415,Found,2009,20.21167,56.60467
Ramlat as Sahmah 325,L6,850.8,Found,2009,20.26043,56.49015
Sayh al Uhaymir 517,L4,1.7,Found,2009,20.35638,56.55142
Sayh al Uhaymir 516,H5,115.5,Found,2009,20.35648,56.54885
Sayh al Uhaymir 518,L5,390.3,Found,2009,20.37153,56.51082
Sayh al Uhaymir 519,L5,403.2,Found,2009,20.37165,56.51017
Sayh al Uhaymir 521,H5,350.1,Found,2009,20.40432,56.64205
Ramlat as Sahmah 326,H4,65.4,Found,2009,20.40627,56.47532
Sayh al Uhaymir 522,L6,977.8,Found,2009,20.40702,56.65228
Ramlat as Sahmah 327,L6,199,Found,2009,20.41363,56.47823
Ramlat as Sahmah 305,L6,130.8,Found,2009,20.41487,56.07943
Sayh al Uhaymir 523,L6,265.2,Found,2009,20.41533,56.6655
Ramlat as Sahmah 328,L6,1732.7,Found,2009,20.42085,56.49987
Sayh al Uhaymir 520,H5,30.2,Found,2009,20.42087,56.50033
Ramlat as Sahmah 304,H6,373.4,Found,2009,20.43802,56.10278
Ramlat as Sahmah 303,H4,103,Found,2009,20.44722,56.12088
Ramlat as Sahmah 288,L4-6,73.3,Found,2009,20.45708,55.49138
Ramlat as Sahmah 287,Diogenite,1962,Found,2009,20.47678,55.52788
Ramlat as Sahmah 308,H4,1352,Found,2009,20.48785,55.82045
Ramlat as Sahmah 306,H6,165.2,Found,2009,20.48983,56.03632
Ramlat as Sahmah 286,H4-5,4445.2,Found,2009,20.50788,55.77547
Ramlat as Sahmah 289,H4,123.5,Found,2009,20.51353,55.52737
Ramlat as Sahmah 285,L6,269.3,Found,2009,20.51573,55.79032
Ramlat as Sahmah 284,LL5,1489.6,Found,2009,20.51947,55.80097
Ramlat as Sahmah 290,L6,446.8,Found,2009,20.5234,55.53072
Ramlat as Sahmah 307,H4-6,327.5,Found,2009,20.52627,55.90595
Sayh al Uhaymir 496,H4,732,Found,2009,20.52783,57.4045
Ramlat as Sahmah 291,L4,138.2,Found,2009,20.52828,55.52977
Sayh al Uhaymir 502,L5,541,Found,2009,20.53,57.367
Sayh al Uhaymir 498,L5,4053,Found,2009,20.532,57.335
Sayh al Uhaymir 493,Achondrite-ung,134,Found,2009,20.53333,57.3
Sayh al Uhaymir 505,L4-5,110,Found,2009,20.564,56.6655
Ramlat as Sahmah 281,H3-6,203.7,Found,2009,20.57092,56.38847
Ramlat as Sahmah 282,H3-5,132,Found,2009,20.57807,56.39488
Ramlat as Sahmah 292,L6,1991.7,Found,2009,20.59832,55.52398
Ramlat as Sahmah 293,H5-6,31,Found,2009,20.62837,55.53118
Ramlat as Sahmah 300,L6,419.9,Found,2009,20.66642,55.31402
Ramlat as Sahmah 298,L6,389.2,Found,2009,20.66713,55.31572
Ramlat as Sahmah 299,L6,53.1,Found,2009,20.66745,55.31587
Ramlat as Sahmah 297,L6,706.9,Found,2009,20.66748,55.31715
Ramlat as Sahmah 296,L6,49.3,Found,2009,20.66842,55.34008
Ramlat as Sahmah 295,H4,227.7,Found,2009,20.66973,55.42813
Ramlat as Sahmah 294,L6,52.9,Found,2009,20.69282,55.49222
Sayh al Uhaymir 514,L5,1145.1,Found,2009,20.71282,57.12162
Sayh al Uhaymir 515,H4,549.9,Found,2009,20.72722,57.10742
Sayh al Uhaymir 499,H5,15900,Found,2009,20.76467,57.26967
Ramlat as Sahmah 309,Brachinite,1435.43,Found,2009,20.7658,55.43587
Ramlat as Sahmah 310,H3-6,1223.2,Found,2009,20.78308,55.44327
Ramlat as Sahmah 311,H4-6,20.3,Found,2009,20.78388,55.44787
Sayh al Uhaymir 501,H6,954,Found,2009,20.78533,57.26867
Ramlat as Sahmah 283,H4,447.7,Found,2009,20.78777,56.47112
Ramlat as Sahmah 312,H6,472.7,Found,2009,20.7982,55.47148
Ramlat as Sahmah 313,H6,111.3,Found,2009,20.79892,55.47203
Ramlat as Sahmah 323,L3-6,161.8,Found,2009,20.79907,55.4247
Ramlat as Sahmah 314,H6,219,Found,2009,20.8016,55.47315
Ramlat as Sahmah 315,H6,2.9,Found,2009,20.80178,55.4736
Ramlat as Sahmah 320,L6,1002.3,Found,2009,20.8728,55.42773
Ramlat as Sahmah 319,H5,948.4,Found,2009,20.88187,55.43452
Ramlat as Sahmah 321,H5,171.9,Found,2009,20.88473,55.42098
Ramlat as Sahmah 317,L5,237.2,Found,2009,20.89328,55.49375
Ramlat as Sahmah 318,L5,1172.4,Found,2009,20.89335,55.4936
Ramlat as Sahmah 316,L5,2706,Found,2009,20.89485,55.50613
Sayh al Uhaymir 511,Ureilite,266.2,Found,2009,20.89607,56.92607
Sayh al Uhaymir 512,H4-5,1606.9,Found,2009,20.90623,56.94885
Ramlat as Sahmah 322,H3,264.4,Found,2009,20.91903,55.41193
Sayh al Uhaymir 510,L6,257.6,Found,2009,20.9393,56.9045
Umm as Samim 008,L6,290.3,Found,2009,21.00578,56.46918
Sayh al Uhaymir 509,H5,182.7,Found,2009,21.01217,56.77957
Sayh al Uhaymir 524,L6,1485.7,Found,2009,21.03712,57.2311
Umm as Samim 009,L6,3989,Found,2009,21.06493,56.48188
Sayh al Uhaymir 508,H6,373.9,Found,2009,21.20007,56.7355
Sayh al Uhaymir 506,H4-5,356.7,Found,2009,21.25452,56.503
Sayh al Uhaymir 507,L6,665.7,Found,2009,21.28998,56.58092
Umm as Samim 010,H4,251.7,Found,2009,21.34885,56.16187
Umm as Samim 013,L6,205.6,Found,2009,21.3728,56.31377
Umm as Samim 014,H4,1713.8,Found,2009,21.37387,56.31365
Umm as Samim 011,H4,790.5,Found,2009,21.37603,56.29112
Umm as Samim 012,H4,1354.8,Found,2009,21.38015,56.29083
Gebel Kamil,"Iron, ungrouped",1600000,Found,2009,22.01833,26.08778
United Arab Emirates 004,H5,205,Found,2009,22.69922,55.08811
United Arab Emirates 005,H6,212,Found,2009,22.69944,55.09503
United Arab Emirates 006,L4,200,Found,2009,22.70047,55.10425
United Arab Emirates 003,H6,47,Found,2009,22.70986,55.12542
United Arab Emirates 007,H5,7,Found,2009,22.78875,55.09469
United Arab Emirates 008,H5,23,Found,2009,22.79064,55.09453
United Arab Emirates 009,H6,15,Found,2009,22.79317,55.09667
United Arab Emirates 018,H5,540,Found,2009,22.79506,55.20775
Al Huwaysah 002,LL6,690.5,Found,2009,22.79853,55.31673
Al Huwaysah 001,LL6,3150.5,Found,2009,22.80487,55.32742
Northwest Africa 7370,Diogenite-olivine,2290,Found,2009,22.83333,-6.18333
United Arab Emirates 010,L6,53,Found,2009,22.84997,55.14453
United Arab Emirates 011,L6,296,Found,2009,22.85114,55.14175
United Arab Emirates 012,L6,21,Found,2009,22.86056,55.18317
United Arab Emirates 017,L6,15,Found,2009,22.86589,55.15669
United Arab Emirates 016,L6,19,Found,2009,22.86878,55.15008
United Arab Emirates 015,L6,57,Found,2009,22.86881,55.15153
United Arab Emirates 014,L6,95,Found,2009,22.86906,55.15189
United Arab Emirates 013,L6,55,Found,2009,22.87847,55.15128
United Arab Emirates 019,L6,87,Found,2009,22.88764,55.17539
United Arab Emirates 020,L6,170,Found,2009,22.88811,55.18439
United Arab Emirates 021,L6,35,Found,2009,22.88872,55.184444
United Arab Emirates 028,L6,39,Found,2009,22.89092,55.17989
United Arab Emirates 026,L6,97,Found,2009,22.89183,55.18142
United Arab Emirates 025,L6,148,Found,2009,22.89308,55.17444
United Arab Emirates 024,L6,45,Found,2009,22.89314,55.17828
United Arab Emirates 027,L6,107,Found,2009,22.89406,55.1705
United Arab Emirates 022,L6,100,Found,2009,22.89492,55.17081
United Arab Emirates 023,L6,87,Found,2009,22.89528,55.17033
Northwest Africa 7449,L6,405,Found,2009,24.13333,-13.16667
Tieret 001,H6,602,Found,2009,30.74819,10.21017
Tieret 002,L6,23.5,Found,2009,30.79576,10.24557
Tieret 003,H6,17.1,Found,2009,30.8193,10.2503
Tieret 005,L6,18.3,Found,2009,30.96759,10.04677
Tieret 004,H5,10.6,Found,2009,30.96791,10.04587
Tieret 006,L4,20.7,Found,2009,30.97153,10.05499
Tieret 007,H5,11,Found,2009,30.97562,10.09026
Ash Creek,L6,9500,Fell,2009,31.805,-97.01
Whetstone Mountains,H5,2138.74,Fell,2009,31.96185,-110.434183
Bouanane,L6,1395,Found,2009,31.98333,-3.2
Galleta Flat,H4,392,Found,2009,32.00415,-110.37503
Willcox Playa 009,Mesosiderite,160,Found,2009,32.07667,-109.8455
Deming,H5,784,Found,2009,32.22548,-107.90459
Chandler,L6,350.4,Found,2009,33.24558,-111.89633
Camp Creek,H4,3016,Found,2009,33.88098,-111.78558
Coyote Dry Lake 318,H5,7.2,Found,2009,35.0751,-116.75038
Red Dry Lake 067,L3.4,6.2,Found,2009,35.65868,-114.02573
Tule Valley Hardpan 001,L5,5.1,Found,2009,38.94306,-113.37833
Tule Valley Hardpan 002,H5,1.32,Found,2009,38.945,-113.38222
Bluewing 037,H5,37.2,Found,2009,40.2819,-118.94693
Imlay,L5,770,Found,2009,40.74018,-118.17285
Grimsby,H5,215,Fell,2009,43.2,-79.61667
Javorje,"Iron, IIIAB",4920,Found,2009,46.16244,14.19166
Jesenice,L6,3667,Fell,2009,46.42137,14.05217
Romashki,L6,3400,Found,2009,50.28533,46.69967
Redwater,H4,229.5,Found,2009,53.9329,-112.977
Maribo,CM2,25.81,Fell,2009,54.76183,11.46745
Österplana 057,Relict OC,0,Found,2009,58.58333,13.43333
Österplana 058,Relict OC,0,Found,2009,58.58333,13.43333
Österplana 059,Relict OC,0,Found,2009,58.58333,13.43333
Österplana 060,Relict OC,0,Found,2009,58.58333,13.43333
Österplana 061,Relict OC,0,Found,2009,58.58333,13.43333
Grove Mountains 090994,Mesosiderite,369.1,Found,2010,-72.98489,75.24867
Grove Mountains 091001,L3,278.74,Found,2010,-72.98489,75.24867
Grove Mountains 091002,H4,269.19,Found,2010,-72.98489,75.24867
Grove Mountains 091013,L4,253.75,Found,2010,-72.98489,75.24867
Grove Mountains 091014,H4,40.7,Found,2010,-72.98489,75.24867
Grove Mountains 091017,H4,120.47,Found,2010,-72.98489,75.24867
Grove Mountains 091015,L5,125.41,Found,2010,-72.97889,75.25967
Grove Mountains 090306,L3,67.19,Found,2010,-72.9345,75.31703
Grove Mountains 090312,Ureilite,13.3,Found,2010,-72.9345,75.31703
Grove Mountains 090002,H4,30.8,Found,2010,-72.91661,75.10519
Grove Mountains 090298,L4,12.3,Found,2010,-72.91147,75.10686
Grove Mountains 090297,L4,14.73,Found,2010,-72.91086,75.10242
Grove Mountains 090746,H5,28.25,Found,2010,-72.89144,74.9485
Grove Mountains 090748,LL4,16.19,Found,2010,-72.89144,74.9485
Grove Mountains 090749,L5,13.87,Found,2010,-72.89144,74.9485
Grove Mountains 090750,L5,24.65,Found,2010,-72.89144,74.9485
Grove Mountains 090751,L5,14.87,Found,2010,-72.89144,74.9485
Grove Mountains 090752,H4,25.15,Found,2010,-72.89144,74.9485
Grove Mountains 090753,L5,14.65,Found,2010,-72.89144,74.9485
Grove Mountains 090325,H4,28.25,Found,2010,-72.82531,75.35544
Grove Mountains 090328,H4,85.32,Found,2010,-72.82531,75.35544
Grove Mountains 090331,H5,485.7,Found,2010,-72.82531,75.35544
Grove Mountains 090332,H4,83.13,Found,2010,-72.82531,75.35544
Grove Mountains 090334,H4,11.58,Found,2010,-72.82531,75.35544
Grove Mountains 090004,L6,698.93,Found,2010,-72.77922,75.31547
Grove Mountains 090005,L5,365.85,Found,2010,-72.77922,75.31547
Grove Mountains 090007,L5,141.85,Found,2010,-72.77922,75.31547
Grove Mountains 090008,L5,266.37,Found,2010,-72.77922,75.31547
Grove Mountains 090078,L5,156.38,Found,2010,-72.77894,75.31608
Grove Mountains 090469,L5,85.9,Found,2010,-72.77886,75.31447
Grove Mountains 090470,L5,129.33,Found,2010,-72.77886,75.31447
Grove Mountains 090479,L4,66.27,Found,2010,-72.77886,75.31447
Grove Mountains 090591,LL5,227.61,Found,2010,-72.77886,75.31447
Grove Mountains 090647,L5,312.39,Found,2010,-72.77886,75.31447
Grove Mountains 090719,L6,165.73,Found,2010,-72.77886,75.31447
Grove Mountains 090755,L5,453.7,Found,2010,-72.77886,75.31447
Grove Mountains 090756,L5,192.7,Found,2010,-72.77886,75.31447
Grove Mountains 090757,L5,171.2,Found,2010,-72.77886,75.31447
Grove Mountains 090758,L5,65.44,Found,2010,-72.77886,75.31447
Grove Mountains 090831,L5,193.24,Found,2010,-72.77886,75.31447
Grove Mountains 090833,L5,52.18,Found,2010,-72.77886,75.31447
Grove Mountains 090837,L5,58.02,Found,2010,-72.77886,75.31447
Grove Mountains 090863,L4,210.41,Found,2010,-72.77886,75.31447
Grove Mountains 090867,L5,83.52,Found,2010,-72.77886,75.31447
Grove Mountains 090975,L5,57.51,Found,2010,-72.77886,75.31447
Grove Mountains 090253,L5,92.99,Found,2010,-72.77847,75.31425
Grove Mountains 090825,L5,21.62,Found,2010,-72.77836,75.31969
Grove Mountains 090832,L4,47.96,Found,2010,-72.77836,75.31969
Grove Mountains 090916,L5,37.04,Found,2010,-72.77836,75.31969
Grove Mountains 090168,L5,259.2,Found,2010,-72.77825,75.31536
Grove Mountains 090251,L4,88.08,Found,2010,-72.77794,75.31386
Grove Mountains 090105,L5,622.9,Found,2010,-72.77781,75.31547
Grove Mountains 090166,L5,562,Found,2010,-72.77772,75.31269
Grove Mountains 090154,L5,234.76,Found,2010,-72.77769,75.31247
Grove Mountains 090142,L5,354.65,Found,2010,-72.77747,75.31275
Grove Mountains 090128,L5,235.73,Found,2010,-72.77717,75.31267
Grove Mountains 090143,L5,106.16,Found,2010,-72.77628,75.31356
Lynch 002,Lunar,36.54,Found,2010,-31.39953,127.14467
Cook 013,H6,46.8,Found,2010,-30.94775,130.90858
Cook 012,H4,6.6,Found,2010,-30.91378,130.90386
Mundrabilla 021,H4,13,Found,2010,-30.77972,127.52306
Watson 013,H3,47.1,Found,2010,-30.575,131.50164
O'Malley 020,H4,13,Found,2010,-30.57269,131.48094
Ooldea 001,L6,587.4,Found,2010,-30.54603,131.9705
San Juan 063,H5,3384,Found,2010,-25.58333,-69.78333
San Juan 064,L6,656,Found,2010,-25.58333,-69.78333
San Juan 065,H4,459,Found,2010,-25.58333,-69.78333
San Juan 066,L6,441,Found,2010,-25.58333,-69.78333
San Juan 058,LL6,171,Found,2010,-25.44933,-69.8815
San Juan 057,L6,263,Found,2010,-25.449,-69.8815
San Juan 059,L5,168,Found,2010,-25.449,-69.88033
San Juan 060,H5,74,Found,2010,-25.4465,-69.88583
San Juan 054,L4,238,Found,2010,-25.44067,-69.86367
San Juan 061,L5,1.3,Found,2010,-25.44067,-69.86083
San Juan 053,H5,27,Found,2010,-25.44,-69.88833
San Juan 055,H3,168,Found,2010,-25.43933,-69.8635
San Juan 056,L5,85,Found,2010,-25.43883,-69.85883
San Juan 062,H5,1125,Found,2010,-25.42517,-69.69017
Catalina 002,LL3,61.1,Found,2010,-25.23333,-69.71667
Catalina 004,Mesosiderite,37.5,Found,2010,-25.23333,-69.71667
Catalina 005,H4,228,Found,2010,-25.23333,-69.71667
Catalina 006,H5/6,19.5,Found,2010,-25.23333,-69.71667
Catalina 007,H4,11.9,Found,2010,-25.23333,-69.71667
Catalina 010,L~5,329,Found,2010,-25.23333,-69.71667
Catalina 011,H~5,573,Found,2010,-25.23333,-69.71667
Catalina 012,H6,225,Found,2010,-25.23333,-69.71667
Catalina 013,H4,428,Found,2010,-25.23333,-69.71667
Catalina 014,H4,191,Found,2010,-25.23333,-69.71667
Catalina 016,H4,647,Found,2010,-25.23333,-69.71667
Catalina 017,H5,426,Found,2010,-25.23333,-69.71667
Catalina 018,L6,1018,Found,2010,-25.23333,-69.71667
Catalina 019,H4,3191,Found,2010,-25.23333,-69.71667
Catalina 020,L6,2084,Found,2010,-25.23333,-69.71667
Catalina 027,L6,2408,Found,2010,-25.23333,-69.71667
Catalina 028,H5,4993,Found,2010,-25.23333,-69.71667
Catalina 029,H~5,169,Found,2010,-25.23333,-69.71667
Catalina 030,H~5,214,Found,2010,-25.23333,-69.71667
Catalina 031,L~6,1178,Found,2010,-25.23333,-69.71667
Catalina 032,H4,1107,Found,2010,-25.23333,-69.71667
Catalina 033,L~6,211,Found,2010,-25.23333,-69.71667
Catalina 034,LL5,20,Found,2010,-25.23333,-69.71667
El Médano 001,H6,10,Found,2010,-24.85,-70.53333
El Médano 002,L6,12,Found,2010,-24.85,-70.53333
El Médano 003,H5,11,Found,2010,-24.85,-70.53333
El Médano 004,H4,151,Found,2010,-24.85,-70.53333
El Médano 005,L6,582,Found,2010,-24.85,-70.53333
El Médano 006,LL6,55,Found,2010,-24.85,-70.53333
El Médano 007,LL6,31,Found,2010,-24.85,-70.53333
El Médano 008,L6,33,Found,2010,-24.85,-70.53333
El Médano 009,L6,65,Found,2010,-24.85,-70.53333
El Médano 010,H4,7,Found,2010,-24.85,-70.53333
El Médano 011,H6,87,Found,2010,-24.85,-70.53333
El Médano 012,H6,54,Found,2010,-24.85,-70.53333
El Médano 013,CO3,5.2,Found,2010,-24.85,-70.53333
El Médano 014,H4,54,Found,2010,-24.85,-70.53333
El Médano 015,H4,98,Found,2010,-24.85,-70.53333
El Médano 016,L6,57,Found,2010,-24.85,-70.53333
El Médano 017,L6,156,Found,2010,-24.85,-70.53333
El Médano 018,H4,15,Found,2010,-24.85,-70.53333
El Médano 019,H3,11,Found,2010,-24.85,-70.53333
El Médano 020,L6,102,Found,2010,-24.85,-70.53333
El Médano 021,H6,50,Found,2010,-24.85,-70.53333
El Médano 022,H6,47,Found,2010,-24.85,-70.53333
El Médano 023,L6,115,Found,2010,-24.85,-70.53333
El Médano 024,H5,9,Found,2010,-24.85,-70.53333
El Médano 025,H6,132,Found,2010,-24.85,-70.53333
El Médano 026,L6,154,Found,2010,-24.85,-70.53333
El Médano 027,H5,46,Found,2010,-24.85,-70.53333
El Médano 028,L5,141,Found,2010,-24.85,-70.53333
